ID,Size,Predicted,Actual
681,130,2.407913E-7,NO
858,130,2.407913E-7,NO
1259,130,2.407913E-7,NO
1507,130,2.407913E-7,NO
142,131,2.407913E-7,NO
542,131,2.407913E-7,NO
1469,131,2.407913E-7,NO
1534,131,2.407913E-7,NO
12,132,2.407913E-7,NO
382,132,2.407913E-7,NO
974,132,2.407913E-7,NO
1466,132,2.407913E-7,NO
1486,132,2.407913E-7,YES
2,87,1.5670547E-7,NO
450,87,1.5670547E-7,YES
506,87,1.5670547E-7,NO
735,87,1.5670547E-7,NO
975,87,1.5670547E-7,NO
1118,87,1.5670547E-7,NO
1308,87,1.5670547E-7,NO
34,148,2.5980114E-7,NO
499,148,2.5980114E-7,YES
107,27,4.6568147E-8,NO
233,27,4.6568147E-8,NO
446,27,4.6568147E-8,NO
448,27,4.6568147E-8,NO
596,27,4.6568147E-8,NO
615,27,4.6568147E-8,NO
649,27,4.6568147E-8,NO
935,27,4.6568147E-8,NO
1153,27,4.6568147E-8,NO
1288,27,4.6568147E-8,NO
1303,27,4.6568147E-8,NO
1364,27,4.6568147E-8,NO
1439,27,4.6568147E-8,NO
1442,27,4.6568147E-8,NO
955,274,4.7011613E-7,NO
825,961,1.6454026E-6,YES
1447,277,4.7011613E-7,NO
332,280,4.7011613E-7,NO
1080,280,4.7011613E-7,YES
188,75,1.1347639E-7,NO
208,75,1.1347639E-7,NO
403,75,1.1347639E-7,NO
680,75,1.1347639E-7,NO
684,75,1.1347639E-7,NO
741,75,1.1347639E-7,NO
874,75,1.1347639E-7,NO
956,75,1.1347639E-7,NO
1338,75,1.1347639E-7,NO
1480,75,1.1347639E-7,YES
1504,75,1.1347639E-7,NO
287,79,1.1752911E-7,NO
501,79,1.1752911E-7,NO
678,79,1.1752911E-7,NO
718,79,1.1752911E-7,NO
939,79,1.1752911E-7,NO
1473,79,1.1752911E-7,YES
203,139,2.0567592E-7,NO
239,139,2.0567592E-7,NO
1082,139,2.0567592E-7,YES
1145,139,2.0567592E-7,NO
1372,176,2.5980114E-7,NO
859,140,2.0567592E-7,NO
524,107,1.5670547E-7,NO
1310,107,1.5670547E-7,NO
1312,107,1.5670547E-7,NO
360,76,1.0969384E-7,NO
505,76,1.0969384E-7,NO
547,76,1.0969384E-7,YES
600,76,1.0969384E-7,NO
717,76,1.0969384E-7,NO
843,76,1.0969384E-7,NO
911,76,1.0969384E-7,NO
1000,76,1.0969384E-7,NO
1146,76,1.0969384E-7,NO
1265,76,1.0969384E-7,NO
1313,76,1.0969384E-7,NO
1361,76,1.0969384E-7,NO
1460,76,1.0969384E-7,YES
1481,76,1.0969384E-7,YES
1537,76,1.0969384E-7,NO
149,202,2.9036596E-7,NO
269,202,2.9036596E-7,NO
880,202,2.9036596E-7,NO
31,164,2.3505818E-7,YES
871,164,2.3505818E-7,YES
372,204,2.9036596E-7,NO
941,204,2.9036596E-7,NO
1325,204,2.9036596E-7,NO
227,179,2.407913E-7,NO
1123,179,2.407913E-7,NO
1511,179,2.407913E-7,NO
273,67,8.814684E-8,NO
300,67,8.814684E-8,NO
517,67,8.814684E-8,NO
526,67,8.814684E-8,NO
573,67,8.814684E-8,NO
597,67,8.814684E-8,NO
906,67,8.814684E-8,NO
1164,67,8.814684E-8,NO
1357,67,8.814684E-8,NO
1441,67,8.814684E-8,NO
25,114,1.495825E-7,NO
122,114,1.495825E-7,NO
892,114,1.495825E-7,NO
1088,114,1.495825E-7,NO
24,142,1.8282304E-7,NO
1212,142,1.8282304E-7,NO
1464,142,1.8282304E-7,NO
1536,142,1.8282304E-7,YES
480,289,3.6564595E-7,YES
1379,289,3.6564595E-7,NO
1499,289,3.6564595E-7,NO
54,252,3.1846585E-7,NO
489,252,3.1846585E-7,YES
1448,252,3.1846585E-7,NO
786,521,6.581623E-7,NO
1208,521,6.581623E-7,NO
78,245,3.0851382E-7,NO
17,246,3.0851382E-7,NO
102,225,2.8206978E-7,NO
773,525,6.581623E-7,NO
710,247,3.0851382E-7,YES
362,531,6.581623E-7,NO
628,257,3.1846585E-7,YES
827,532,6.581623E-7,NO
39,229,2.8206978E-7,YES
634,229,2.8206978E-7,YES
379,349,4.292365E-7,YES
560,350,4.292365E-7,NO
992,350,4.292365E-7,NO
1221,183,2.2437372E-7,NO
58,260,3.1846585E-7,NO
622,351,4.292365E-7,NO
363,232,2.8206978E-7,NO
1068,232,2.8206978E-7,NO
1219,912,1.0969362E-6,YES
776,914,1.0969362E-6,YES
822,916,1.0969362E-6,YES
777,921,1.0969362E-6,NO
207,22,2.5844104E-8,NO
633,22,2.5844104E-8,NO
646,22,2.5844104E-8,NO
703,22,2.5844104E-8,NO
708,22,2.5844104E-8,NO
724,22,2.5844104E-8,NO
919,22,2.5844104E-8,NO
922,22,2.5844104E-8,NO
1085,22,2.5844104E-8,NO
1103,22,2.5844104E-8,NO
1185,22,2.5844104E-8,NO
1241,22,2.5844104E-8,NO
918,23,2.69739E-8,NO
1051,23,2.69739E-8,NO
1069,23,2.69739E-8,NO
1233,23,2.69739E-8,NO
1234,23,2.69739E-8,NO
1235,23,2.69739E-8,NO
1349,23,2.69739E-8,NO
1369,23,2.69739E-8,NO
36,119,1.3904852E-7,NO
641,119,1.3904852E-7,NO
973,119,1.3904852E-7,NO
1229,119,1.3904852E-7,NO
52,147,1.7021456E-7,NO
1383,147,1.7021456E-7,NO
60,39,4.4073424E-8,NO
61,39,4.4073424E-8,NO
62,39,4.4073424E-8,NO
77,39,4.4073424E-8,NO
85,39,4.4073424E-8,NO
126,39,4.4073424E-8,YES
247,39,4.4073424E-8,NO
508,39,4.4073424E-8,NO
577,39,4.4073424E-8,NO
855,39,4.4073424E-8,NO
856,39,4.4073424E-8,NO
917,39,4.4073424E-8,NO
1115,39,4.4073424E-8,NO
1300,39,4.4073424E-8,NO
1343,39,4.4073424E-8,NO
570,154,1.7320077E-7,NO
893,154,1.7320077E-7,NO
1014,154,1.7320077E-7,NO
1370,154,1.7320077E-7,NO
758,878,9.872429E-7,YES
67,54,6.056716E-8,NO
216,54,6.056716E-8,NO
256,54,6.056716E-8,NO
968,54,6.056716E-8,NO
984,54,6.056716E-8,NO
1038,54,6.056716E-8,NO
1432,54,6.056716E-8,NO
1514,54,6.056716E-8,NO
157,153,1.7021456E-7,NO
392,153,1.7021456E-7,NO
642,153,1.7021456E-7,NO
899,153,1.7021456E-7,NO
28,69,7.653059E-8,NO
145,69,7.653059E-8,NO
245,69,7.653059E-8,NO
311,69,7.653059E-8,NO
415,69,7.653059E-8,NO
566,69,7.653059E-8,NO
595,69,7.653059E-8,NO
693,69,7.653059E-8,NO
1093,69,7.653059E-8,NO
1210,69,7.653059E-8,NO
1555,69,7.653059E-8,NO
760,901,9.872429E-7,NO
1366,185,2.0147844E-7,NO
637,420,4.4874724E-7,YES
778,421,4.4874724E-7,NO
214,109,1.1614642E-7,NO
539,109,1.1614642E-7,YES
937,109,1.1614642E-7,NO
1362,109,1.1614642E-7,NO
109,60,6.3284915E-8,NO
137,60,6.3284915E-8,NO
242,60,6.3284915E-8,NO
334,60,6.3284915E-8,NO
476,60,6.3284915E-8,YES
502,60,6.3284915E-8,NO
865,60,6.3284915E-8,NO
920,60,6.3284915E-8,YES
1029,60,6.3284915E-8,NO
1056,60,6.3284915E-8,NO
1134,60,6.3284915E-8,NO
1147,60,6.3284915E-8,NO
1387,60,6.3284915E-8,NO
1390,60,6.3284915E-8,NO
1417,60,6.3284915E-8,NO
1418,60,6.3284915E-8,NO
1419,60,6.3284915E-8,NO
1530,60,6.3284915E-8,NO
421,309,3.1846585E-7,YES
635,311,3.1846585E-7,YES
304,312,3.1846585E-7,NO
386,312,3.1846585E-7,YES
1100,2444,2.4680999E-6,YES
836,1093,1.0969362E-6,YES
55,368,3.6564595E-7,NO
816,663,6.581623E-7,YES
660,369,3.6564595E-7,NO
20,110,1.08488415E-7,NO
959,110,1.08488415E-7,NO
1539,110,1.08488415E-7,NO
336,133,1.299006E-7,NO
430,133,1.299006E-7,YES
540,133,1.299006E-7,YES
884,133,1.299006E-7,NO
965,711,6.581623E-7,YES
772,713,6.581623E-7,NO
13,62,5.5463186E-8,NO
64,62,5.5463186E-8,NO
115,62,5.5463186E-8,YES
418,62,5.5463186E-8,NO
494,62,5.5463186E-8,NO
569,62,5.5463186E-8,NO
750,62,5.5463186E-8,NO
765,62,5.5463186E-8,NO
834,62,5.5463186E-8,NO
1144,62,5.5463186E-8,NO
1305,62,5.5463186E-8,NO
1454,62,5.5463186E-8,NO
215,28,2.3674934E-8,NO
297,28,2.3674934E-8,NO
451,28,2.3674934E-8,NO
486,28,2.3674934E-8,NO
655,28,2.3674934E-8,NO
727,28,2.3674934E-8,NO
876,28,2.3674934E-8,NO
951,28,2.3674934E-8,NO
1095,28,2.3674934E-8,NO
1184,28,2.3674934E-8,NO
1192,28,2.3674934E-8,NO
1339,28,2.3674934E-8,NO
1391,28,2.3674934E-8,NO
253,96,8.026379E-8,NO
557,96,8.026379E-8,NO
945,96,8.026379E-8,NO
1003,96,8.026379E-8,NO
1039,96,8.026379E-8,NO
1206,96,8.026379E-8,NO
1280,96,8.026379E-8,NO
1367,96,8.026379E-8,NO
125,30,2.4742976E-8,YES
133,30,2.4742976E-8,NO
230,30,2.4742976E-8,NO
232,30,2.4742976E-8,NO
271,30,2.4742976E-8,NO
474,30,2.4742976E-8,NO
584,30,2.4742976E-8,NO
607,30,2.4742976E-8,NO
661,30,2.4742976E-8,NO
700,30,2.4742976E-8,NO
883,30,2.4742976E-8,NO
896,30,2.4742976E-8,NO
928,30,2.4742976E-8,NO
1091,30,2.4742976E-8,NO
1096,30,2.4742976E-8,NO
1216,30,2.4742976E-8,NO
1345,30,2.4742976E-8,NO
1375,30,2.4742976E-8,NO
202,120,9.872446E-8,NO
305,120,9.872446E-8,NO
554,120,9.872446E-8,NO
601,120,9.872446E-8,NO
63,24,1.95494E-8,NO
70,24,1.95494E-8,NO
551,24,1.95494E-8,NO
589,24,1.95494E-8,NO
639,24,1.95494E-8,NO
648,24,1.95494E-8,NO
747,24,1.95494E-8,NO
842,24,1.95494E-8,NO
921,24,1.95494E-8,NO
1053,24,1.95494E-8,NO
1070,24,1.95494E-8,NO
1087,24,1.95494E-8,NO
1128,24,1.95494E-8,NO
1191,24,1.95494E-8,NO
1199,24,1.95494E-8,NO
1200,24,1.95494E-8,NO
1227,24,1.95494E-8,NO
1315,24,1.95494E-8,NO
1363,24,1.95494E-8,NO
1429,24,1.95494E-8,NO
27,59,4.723659E-8,NO
80,59,4.723659E-8,NO
292,59,4.723659E-8,NO
413,59,4.723659E-8,NO
583,59,4.723659E-8,NO
672,59,4.723659E-8,NO
745,59,4.723659E-8,NO
868,59,4.723659E-8,NO
1218,59,4.723659E-8,NO
1292,59,4.723659E-8,NO
1307,59,4.723659E-8,NO
1396,59,4.723659E-8,NO
1416,59,4.723659E-8,NO
1444,59,4.723659E-8,NO
16,174,1.3904852E-7,NO
1015,174,1.3904852E-7,NO
1024,174,1.3904852E-7,NO
1225,174,1.3904852E-7,NO
7,58,4.5079666E-8,NO
21,58,4.5079666E-8,NO
69,58,4.5079666E-8,NO
118,58,4.5079666E-8,NO
172,58,4.5079666E-8,NO
427,58,4.5079666E-8,YES
478,58,4.5079666E-8,NO
887,58,4.5079666E-8,NO
1030,58,4.5079666E-8,NO
1046,58,4.5079666E-8,NO
1058,58,4.5079666E-8,NO
113,158,1.1894513E-7,NO
179,158,1.1894513E-7,NO
217,158,1.1894513E-7,NO
426,158,1.1894513E-7,YES
636,158,1.1894513E-7,NO
897,158,1.1894513E-7,NO
1043,158,1.1894513E-7,NO
1284,159,1.1894513E-7,NO
128,29,2.1461842E-8,NO
272,29,2.1461842E-8,NO
331,29,2.1461842E-8,NO
439,29,2.1461842E-8,NO
440,29,2.1461842E-8,YES
550,29,2.1461842E-8,NO
1013,29,2.1461842E-8,NO
1074,29,2.1461842E-8,NO
1078,29,2.1461842E-8,NO
1084,29,2.1461842E-8,NO
1168,29,2.1461842E-8,NO
1171,29,2.1461842E-8,NO
1173,29,2.1461842E-8,NO
1174,29,2.1461842E-8,NO
1238,29,2.1461842E-8,NO
1278,29,2.1461842E-8,NO
1283,29,2.1461842E-8,NO
1298,29,2.1461842E-8,NO
45,85,6.248384E-8,YES
138,85,6.248384E-8,NO
240,85,6.248384E-8,NO
266,85,6.248384E-8,NO
384,85,6.248384E-8,NO
519,85,6.248384E-8,NO
535,85,6.248384E-8,NO
908,85,6.248384E-8,NO
1032,85,6.248384E-8,NO
1151,85,6.248384E-8,NO
1356,85,6.248384E-8,NO
1517,85,6.248384E-8,NO
1542,85,6.248384E-8,NO
41,201,1.4734992E-7,NO
100,201,1.4734992E-7,YES
144,201,1.4734992E-7,NO
1323,201,1.4734992E-7,NO
68,92,6.495031E-8,NO
139,92,6.495031E-8,NO
729,92,6.495031E-8,NO
1044,92,6.495031E-8,NO
1244,92,6.495031E-8,NO
1314,92,6.495031E-8,NO
1386,92,6.495031E-8,NO
784,640,4.4874724E-7,YES
325,100,6.71595E-8,NO
1121,100,6.71595E-8,NO
1124,100,6.71595E-8,NO
1543,100,6.71595E-8,NO
168,101,6.71595E-8,NO
213,101,6.71595E-8,NO
238,101,6.71595E-8,NO
422,101,6.71595E-8,YES
496,101,6.71595E-8,NO
580,101,6.71595E-8,NO
860,101,6.71595E-8,NO
320,46,3.028358E-8,NO
321,46,3.028358E-8,NO
335,46,3.028358E-8,NO
346,46,3.028358E-8,NO
358,46,3.028358E-8,NO
359,46,3.028358E-8,NO
453,46,3.028358E-8,YES
696,46,3.028358E-8,NO
1196,46,3.028358E-8,NO
1249,46,3.028358E-8,NO
1268,46,3.028358E-8,NO
1561,46,3.028358E-8,NO
35,156,1.0177779E-7,NO
43,156,1.0177779E-7,NO
140,156,1.0177779E-7,NO
1446,156,1.0177779E-7,NO
162,72,4.5286455E-8,NO
195,72,4.5286455E-8,NO
201,72,4.5286455E-8,NO
258,72,4.5286455E-8,NO
275,72,4.5286455E-8,NO
424,72,4.5286455E-8,YES
608,72,4.5286455E-8,NO
617,72,4.5286455E-8,NO
949,72,4.5286455E-8,NO
1114,72,4.5286455E-8,NO
1165,72,4.5286455E-8,NO
1397,72,4.5286455E-8,NO
1532,72,4.5286455E-8,NO
1526,329,2.0567592E-7,YES
42,180,1.1092636E-7,NO
1130,180,1.1092636E-7,NO
57,181,1.1092636E-7,NO
756,703,4.292365E-7,NO
1524,2173,1.234053E-6,YES
1187,372,2.0567592E-7,NO
158,40,2.2036714E-8,NO
278,40,2.2036714E-8,NO
281,40,2.2036714E-8,NO
283,40,2.2036714E-8,NO
294,40,2.2036714E-8,NO
351,40,2.2036714E-8,NO
408,40,2.2036714E-8,NO
410,40,2.2036714E-8,NO
431,40,2.2036714E-8,YES
475,40,2.2036714E-8,NO
495,40,2.2036714E-8,NO
510,40,2.2036714E-8,NO
559,40,2.2036714E-8,NO
575,40,2.2036714E-8,NO
624,40,2.2036714E-8,NO
659,40,2.2036714E-8,NO
662,40,2.2036714E-8,NO
851,40,2.2036714E-8,NO
852,40,2.2036714E-8,NO
853,40,2.2036714E-8,NO
942,40,2.2036714E-8,NO
970,40,2.2036714E-8,NO
991,40,2.2036714E-8,NO
1007,40,2.2036714E-8,NO
1052,40,2.2036714E-8,NO
1076,40,2.2036714E-8,NO
1179,40,2.2036714E-8,NO
1290,40,2.2036714E-8,NO
1302,40,2.2036714E-8,NO
1405,40,2.2036714E-8,NO
1541,40,2.2036714E-8,NO
1558,40,2.2036714E-8,NO
1474,375,2.0567592E-7,NO
564,381,2.0567592E-7,NO
81,52,2.7271954E-8,NO
147,52,2.7271954E-8,NO
175,52,2.7271954E-8,NO
218,52,2.7271954E-8,NO
261,52,2.7271954E-8,NO
454,52,2.7271954E-8,YES
456,52,2.7271954E-8,NO
667,52,2.7271954E-8,NO
734,52,2.7271954E-8,NO
743,52,2.7271954E-8,NO
863,52,2.7271954E-8,NO
947,52,2.7271954E-8,NO
1062,52,2.7271954E-8,NO
1111,52,2.7271954E-8,NO
1112,52,2.7271954E-8,NO
1138,52,2.7271954E-8,NO
1251,52,2.7271954E-8,NO
1336,52,2.7271954E-8,NO
1404,52,2.7271954E-8,NO
838,1900,9.872429E-7,NO
4,175,9.0572904E-8,NO
1479,175,9.0572904E-8,NO
244,26,1.3450201E-8,NO
341,26,1.3450201E-8,NO
469,26,1.3450201E-8,NO
473,26,1.3450201E-8,NO
488,26,1.3450201E-8,NO
632,26,1.3450201E-8,NO
686,26,1.3450201E-8,NO
875,26,1.3450201E-8,NO
877,26,1.3450201E-8,NO
878,26,1.3450201E-8,NO
1054,26,1.3450201E-8,NO
1166,26,1.3450201E-8,NO
1178,26,1.3450201E-8,NO
1195,26,1.3450201E-8,NO
1202,26,1.3450201E-8,NO
1224,26,1.3450201E-8,NO
1231,26,1.3450201E-8,NO
1250,26,1.3450201E-8,NO
1321,26,1.3450201E-8,NO
1334,26,1.3450201E-8,NO
1342,26,1.3450201E-8,NO
1344,26,1.3450201E-8,NO
1352,26,1.3450201E-8,NO
1355,26,1.3450201E-8,NO
1359,26,1.3450201E-8,NO
1472,26,1.3450201E-8,NO
1489,26,1.3450201E-8,NO
9,106,5.3947797E-8,NO
18,106,5.3947797E-8,YES
56,106,5.3947797E-8,NO
170,106,5.3947797E-8,NO
173,106,5.3947797E-8,NO
579,106,5.3947797E-8,NO
845,106,5.3947797E-8,NO
1109,106,5.3947797E-8,NO
987,426,2.10052E-7,YES
731,427,2.10052E-7,YES
808,795,3.7970926E-7,NO
780,800,3.7970926E-7,NO
833,2143,9.872429E-7,YES
163,51,2.3284075E-8,NO
180,51,2.3284075E-8,NO
470,51,2.3284075E-8,NO
643,51,2.3284075E-8,NO
644,51,2.3284075E-8,NO
665,51,2.3284075E-8,YES
848,51,2.3284075E-8,NO
1133,51,2.3284075E-8,NO
1136,51,2.3284075E-8,NO
1262,51,2.3284075E-8,NO
1264,51,2.3284075E-8,NO
1282,51,2.3284075E-8,NO
1471,51,2.3284075E-8,NO
1483,51,2.3284075E-8,NO
764,2193,9.872429E-7,YES
1468,2357,9.872429E-7,YES
586,182,7.422892E-8,NO
594,182,7.422892E-8,NO
1328,182,7.422892E-8,NO
611,2521,9.872429E-7,YES
835,2596,9.872429E-7,YES
771,2935,9.872429E-7,NO
